molecule_id,Washed_smiles,SR,bioactivity_class
703306,c1ccc(cc1)/N=N/C(=N\c2ccc(cc2)F)/c3ccc(cc3)N(CCC#N)CCC#N,4.482,inactive
703307,Cc1ccc(cc1)/N=N/C(=N\c2ccc(cc2)F)/c3ccc(cc3)N(CCC#N)CCC#N,4.129,inactive
703308,COc1ccc(cc1)/N=N/C(=N\c2ccc(cc2)F)/c3ccc(cc3)N(CCC#N)CCC#N,4.663,inactive
703309,c1cc(ccc1/C(=N/c2ccc(cc2)F)/N=N/c3ccc(cc3)Cl)N(CCC#N)CCC#N,4,inactive
703310,c1ccc(cc1)/N=N/C(=N\c2ccc(cc2)Cl)/c3ccc(cc3)N(CCC#N)CCC#N,4.425,inactive
703311,Cc1ccc(cc1)/N=N/C(=N\c2ccc(cc2)Cl)/c3ccc(cc3)N(CCC#N)CCC#N,4.657,inactive
703312,COc1ccc(cc1)/N=N/C(=N\c2ccc(cc2)Cl)/c3ccc(cc3)N(CCC#N)CCC#N,6.079,active
703313,c1cc(ccc1/C(=N/c2ccc(cc2)Cl)/N=N/c3ccc(cc3)Cl)N(CCC#N)CCC#N,4.724,inactive
703315,c1ccc-2c(c1)C(=O)c3n2c(=O)c4ccc(cc4n3)Cl,5.179,inactive
703316,COc1cc2c(cc1OC)nc3c(=C(C#N)C#N)c4ccccc4n3c2=O,4,inactive
703317,c1ccc2c(c1)C(C3N2C(=O)c4cc(ccc4N3)[N+](=O)[O-])O,4.715,inactive
703318,c1ccc2c(c1)C(C3N2C(=O)c4ccccc4N3)O,4.416,inactive
703319,COc1cc(ccc1O)/C=C/c2cc(oc(=O)c2)/C=C/c3ccc(c(c3)OC)O,5.513,inactive
703320,c1cc(c(cc1/C=C/c2cc(oc(=O)c2)/C=C/c3ccc(c(c3)O)O)O)O,5.8045,inactive
703321,COc1c(ccc(c1)/C=C\c2sc(nn2)/C=C\c3cc(c(cc3)O)OC)O,5.907,inactive
703322,c1c(cc(c(c1)O)O)/C=C\c2sc(nn2)/C=C\c3cc(c(cc3)O)O,5.718,inactive
703323,c1cc(cc(c1)Br)Nc2c3c4c(sc3ncn2)CC5(CC4)OCCO5,,active
703324,c1cc(cc(c1)Br)Nc2c3c4c(sc3ncn2)CC(=O)CC4,5.633,inactive
703325,c1cc(cc(c1)Br)Nc2c3c4c(sc3ncn2)CC(CC4)Nc5cccc(c5)Br,,active
703326,COC1(CCc2c(sc3c2c(ncn3)Nc4cccc(c4)Br)C1)OC,4.581,inactive
703327,COc1c(ccc(c1)/C=C/c2oc(cc(=O)c2)/C=C/c3cc(c(cc3)O)OC)O,4.628,inactive
703328,COc1c(cc(cc1)/C=C/c2oc(cc(=O)c2)/C=C/c3cc(c(cc3)OC)O)O,5.993,inactive
703329,c1c(cc(c(c1)O)O)/C=C/c2oc(cc(=O)c2)/C=C/c3cc(c(cc3)O)O,5.969,inactive
703330,COc1cc2c(cc1OC)ncnc2NS(=O)(=O)c3cc4ccccc4s3,4,inactive
703331,COc1cc2c(cc1OC)nc(nc2NS(=O)(=O)c3cc4ccccc4s3)Cl,4.631,inactive
703332,COc1cc2c(cc1OC)nc(nc2Nc3cccc(c3)Br)Nc4cccc(c4)Br,,active
703333,COc1cc2c(cc1OC)nc3n(c2=O)-c4ccc(cc4C3=O)[N+](=O)[O-],4.621,inactive
703334,c1ccc-2c(c1)C(=O)c3n2c(=O)c4cc(ccc4n3)Cl,4.111,inactive
703353,COc1cc2c(c(c1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)[C@]4(c5cc(c(cc5O[C@H]([C@H]4O2)O)OC)OC)O,4.602,inactive
703357,Cc1c(c(c2c(=O)cc(oc2c1F)c3ccc(c(c3)F)NC(=O)C(CCCNC(=N)N)N)N)F,4.367,inactive
703439,CC(=O)c1c(=O)n(c(=S)n(c1SCCN2CCCC2)c3ccccc3)c4ccccc4,5.644,inactive
703440,CC(=O)c1c(=O)n(c(=S)n(c1SCCN2CCCCCC2)c3ccccc3)c4ccccc4,5.962,inactive
703441,CC(=O)c1c(=O)n(c(=S)n(c1SCCN2CCOCC2)c3ccccc3)c4ccccc4,4.548,inactive
703442,CCN(CC)CCSc1c(c(=O)n(c(=S)n1c2ccccc2)c3ccccc3)C(=O)OCC,6.147,active
703443,CCOC(=O)c1c(=O)n(c(=S)n(c1SCCN2CCCC2)c3ccccc3)c4ccccc4,6.34,active
703444,CCN(CC)CCSc1nc2c(c(=N)n1c3ccccc3)c(=S)n(c(=S)n2c4ccccc4)c5ccccc5,6.59,active
703445,c1ccc(cc1)n2c(=N)c3c(nc2SCCN4CCCC4)n(c(=S)n(c3=S)c5ccccc5)c6ccccc6,6.866,active
703446,c1ccc(cc1)n2c(=N)c3c(nc2SCCN4CCOCC4)n(c(=S)n(c3=S)c5ccccc5)c6ccccc6,6.323,active
703447,CN(C)CCCSc1nc2c(c(=N)n1c3ccccc3)c(=S)n(c(=S)n2c4ccccc4)c5ccccc5,6.625,active
703448,CC(CN(C)C)CSc1nc2c(c(=N)n1c3ccccc3)c(=S)n(c(=S)n2c4ccccc4)c5ccccc5,6.253,active
703449,c1ccc(cc1)n2c(=N)c3c(nc2SCCCN4CCCCC4)n(c(=S)n(c3=S)c5ccccc5)c6ccccc6,6.253,active
703450,c1ccc(cc1)n2c(=N)c3c(nc2SCCCN4CCN(CC4)c5cccc(c5)Cl)n(c(=S)n(c3=S)c6ccccc6)c7ccccc7,4,inactive
703451,c1ccc(cc1)c2c(=O)n(c(=S)n(c2SCCN3CCCC3)c4ccccc4)c5ccccc5,,active
703452,c1ccc(cc1)c2c(=O)n(c(=S)n(c2SCCN3CCCCCC3)c4ccccc4)c5ccccc5,4.661,inactive
703453,c1ccc(cc1)c2c(=O)n(c(=S)n(c2SCCN3CCOCC3)c4ccccc4)c5ccccc5,4,inactive
703454,c1ccc(cc1)c2c(=O)n(c(=S)n(c2SCCCN3CCCCC3)c4ccccc4)c5ccccc5,4.791,inactive
703455,c1ccc(cc1)c2c(=O)n(c(=S)n(c2SCCCN3CCN(CC3)c4cccc(c4)Cl)c5ccccc5)c6ccccc6,4.538,inactive
703456,CC(C)(C)C(=O)N1CCN(C1=S)C=O,,active
703457,COc1cc(cc(c1OC)OC)C(=O)N2CCN(C2=S)C=O,,active
703458,c1cc(ccc1C(=O)N2CCN(C2=S)C=O)Cl,,active
703459,c1cc(c(cc1Cl)Cl)C(=O)N2CCN(C2=S)C=O,,active
703460,c1cc(c(cc1C(=O)N2CCN(C2=S)C=O)Cl)Cl,,active
703461,c1c(cc(cc1Cl)Cl)C(=O)N2CCN(C2=S)C=O,,active
703462,c1cc(oc1)C(=O)N2CCN(C2=S)C=O,5.675,inactive
703463,COc1cc(cc(c1OC)OC)C(=O)N2CCN(C2=S)C(=O)c3cc(c(c(c3)OC)OC)OC,,active
703464,c1cc(c(cc1Cl)Cl)C(=O)N2CCN(C2=S)C(=O)c3ccc(cc3Cl)Cl,,active
703465,c1cc(c(cc1C(=O)N2CCN(C2=S)C(=O)c3ccc(c(c3)Cl)Cl)Cl)Cl,,active
703466,c1c(cc(cc1Cl)Cl)C(=O)N2CCN(C2=S)C(=O)c3cc(cc(c3)Cl)Cl,5.487,inactive
703467,c1cc(oc1)C(=O)N2CCN(C2=S)C(=O)c3ccco3,5.747,inactive
703468,c1cc(sc1)C(=O)N2CCN(C2=S)C(=O)c3cccs3,5.465,inactive
703469,COc1ccc(cc1)C(=O)N(c2ccccc2)C(=S)OCCOc3ccccc3,,active
703470,c1ccc(cc1)N(C(=O)c2ccc(cc2)Cl)C(=S)OCCOc3ccccc3,,active
703471,c1ccc(cc1)N(C(=O)c2ccco2)C(=S)OCCOc3ccccc3,,active
703472,c1ccc(cc1)N(C(=O)c2cccs2)C(=S)OCCOc3ccccc3,,active
703542,C#CC(O)/C=C/CCCCCCC#CC/C=C\CC#CCCCCCC/C=C/C(O)C#C,5.596,inactive
703543,C#CC(CCCCCCCCC#CC/C=C\CC#CCCCCCC/C=C/C(C#C)O)O,5.625,inactive
703544,C#C/C=C\CCCCCCCCCCCCCC/C=C\CCCCC#CC(C#CCCCC/C=C\CCCCCC/C=C/C(C#C)O)O,4.85,inactive
703545,CC1(OC2C(C(OC2(O1)C(F)F)CO)O)C,4,inactive
703546,CC(=O)c1c(c2ccc(cc2[nH]1)OC)CCNS(=O)(=O)c3ccccc3,4.19,inactive
703547,CC(=O)NC1([C@H]2CC[C@@]3([C@H](C2)C[C@H]1C4=CC(=O)/C(=C\C(=O)OC)/N43)C)C,4.725,inactive
703548,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2C)N(CCC#N)CCC#N)\N=N\c3ccccc3,4,inactive
703549,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2C)N(CCC#N)CCC#N)\N=N\c3cccc(c3)C,4.259,inactive
703550,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2C)N(CCC#N)CCC#N)\N=N\c3ccc(cc3)C,4.727,inactive
703551,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2C)N(CCC#N)CCC#N)\N=N\c3cccc(c3)Cl,4,inactive
703552,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2C)N(CCC#N)CCC#N)\N=N\c3ccccc3OC,4.533,inactive
703553,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2C)N(CCC#N)CCC#N)\N=N\c3cccc(c3)OC,4.214,inactive
703554,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2C)N(CCC#N)CCC#N)\N=N\c3cccc(c3)[N+](=O)[O-],4.665,inactive
703555,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2C)N(CCC#N)CCC#N)\N=N\c3ccc(cc3)[N+](=O)[O-],4.195,inactive
703556,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2C)N(CCC#N)CCC#N)\N=N\c3ccc(cc3)C(=O)O,4,inactive
703557,COCO[C@@H]1C[C@H]2C(Nc3ccccc3C(=O)N2C1)O,4,inactive
703558,COc1cc2c(cc1OCCCNC(=O)c3cc4ccccc4[nH]3)N=C[C@@H]5CCCN5C2=O,6.722,active
703559,CC(C)OP(=O)(c1c(n[nH]c1Nc2ccccc2)N)OC(C)C,4,inactive
703560,c1ccc(cc1)P(=O)(c2ccccc2)c3c(n[nH]c3Nc4ccc(cc4)Cl)N,4.275,inactive
703743,CCCC(=O)OCC1(C/C(=C/CC(C(C)C)C(C)C)/C(=O)O1)CO,,active
703744,CCCCCC(=O)OCC1(C/C(=C/CC(C(C)C)C(C)C)/C(=O)O1)CO,,active
703745,CCCCCC(=O)OCC1(C/C(=C\CC(C(C)C)C(C)C)/C(=O)O1)CO,4.565,inactive
703746,CCCCCCCCCC(=O)OCC1(C/C(=C/CC(C(C)C)C(C)C)/C(=O)O1)CO,4.582,inactive
703747,CCCCC/C=C\1/CC(OC1=O)(CO)COC(=O)CC(C(C)C)C(C)C,4.779,inactive
703748,CCCCC/C=C/1\CC(OC1=O)(CO)COC(=O)CC(C(C)C)C(C)C,4.544,inactive
703749,CCCCCCCCC/C=C\1/CC(OC1=O)(CO)COC(=O)CC(C(C)C)C(C)C,4.75,inactive
703750,CC(C)C(C/C=C\1/CC(OC1=O)(CO)COC(=O)CC(C(C)C)C(C)C)C(C)C,4.766,inactive
703751,CC(C)C(C/C=C/1\CC(OC1=O)(CO)COC(=O)CC(C(C)C)C(C)C)C(C)C,4.908,inactive
703752,CC(C)C(CC(=O)OCC(CO)OC(=O)CC(C(C)C)C(C)C)C(C)C,4.656,inactive
703753,CCCCCCCCC/C=C\1/CC(OC1=O)(CO)COC(=O)c2ccccc2,4.746,inactive
703754,CCCCCCCCC/C=C/1\CC(OC1=O)(CO)COC(=O)c2ccccc2,4.373,inactive
703755,CCCCCCCCC/C=C\1/CC(OC1=O)(CO)COC(=O)C2CCCCC2,4,inactive
703756,CCCCCCCCC/C=C/1\CC(OC1=O)(CO)COC(=O)C2CCCCC2,4.489,inactive
703757,CC(C)C(C/C=C\1/CC(OC1=O)(CO)COC(=O)c2ccccc2)C(C)C,4.514,inactive
703758,CC(C)C(C/C=C/1\CC(OC1=O)(CO)COC(=O)c2ccccc2)C(C)C,4.492,inactive
703759,CC(C)C(C/C=C\1/CC(OC1=O)(CO)COC(=O)C2CCCCC2)C(C)C,4.553,inactive
703760,CC(C)C(C/C=C/1\CC(OC1=O)(CO)COC(=O)C2CCCCC2)C(C)C,4.569,inactive
703761,CC(C)C(C/C=C\1/CC(OC1=O)(CO)COC(=O)C(C)(C)C)C(C)C,4.828,inactive
703762,CC(C)C(C/C=C/1\CC(OC1=O)(CO)COC(=O)C(C)(C)C)C(C)C,4.939,inactive
703763,CCCCCCCC/C=C\CCCCCCC/C=C\1/C[C@@](OC1=O)(CO)/C=C/C(=O)OC,5.407,inactive
703764,CCCCCCCC/C=C\CCCCCCC/C=C/1\C[C@@](OC1=O)(CO)/C=C/C(=O)OC,5.562,inactive
703765,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@]1(CCC(=O)O1)CO,4,inactive
703770,CN1CCC[C@@H]1c2c(ccc3c2[nH]c4c3CCN5[C@H]4C[C@@H]([C@H](C5)C=C)C[C@H]6c7c(c8ccccc8[nH]7)CCN6C)O,6.372,active
703771,C/C=C\1/CN2CCc3c4ccccc4[nH]c3[C@@H]2C[C@@H]1Cc5c6c(ccn5)c7ccc(cc7[nH]6)O,4.933,inactive
703772,CN1CCC[C@H]1c2c(ccc3c2[nH]c4c3CCN5[C@H]4C[C@@H]([C@H](C5)C=C)C[C@H]6c7c(c8ccccc8[nH]7)CCN6C)O,6.695,active
703776,c1ccc(cc1)C(CC2(NC(=O)CCS2)c3ccc(cc3)Cl)SCCC(=O)O,5.08,inactive
703777,CS(=Nn1c(=O)n2n(c1=O)[C@H]3CC[C@@H]2C3)(=O)C,4,inactive
703778,CS(=O)(=Nn1c(=O)n2n(c1=O)[C@H]3c4c(cccc4)[C@@H]2c5c3cccc5)C,4,inactive
703779,C[C@@H](C(=O)Nc1ccc(cc1Cl)c2nc3ccccc3s2)N,5.42,inactive
703780,C[C@@H](C(=O)Nc1ccc(cc1)c2nc3ccccc3s2)N,4.82,inactive
703781,Cc1cc(ccc1NC(=O)[C@H](C)N)c2nc3ccccc3s2,5.284,inactive
703782,c1ccc2c(c1)nc(s2)c3ccc(cc3)NC(=O)[C@H](CCCCN)N,4.737,inactive
703783,Cc1cc(ccc1NC(=O)[C@H](CCCCN)N)c2nc3ccccc3s2,5.49,inactive
703784,c1ccc2c(c1)nc(s2)c3ccc(c(c3)Cl)NC(=O)[C@H](CCCCN)N,5.627,inactive
703785,Cc1cc(ccc1N)c2nc3ccc(cc3s2)O,4.657,inactive
703786,Cc1cc(ccc1N)c2nc3cc(ccc3s2)F,7.976,active
703787,Cc1cc(ccc1N)c2nc3cc(ccc3s2)O,4.495,inactive
703788,c1ccc2c(c1)nc(s2)c3ccc(c(c3)F)N,4.628,inactive
703820,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1C/C(=C\c5ccc(c(c5)OC)O)/C2=O)OC,4.492,inactive
703821,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)OCCN5CCCC5,4.525,inactive
703822,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1C/C(=C\c5ccc(cc5)N(C)C)/C2=O)O,4,inactive
703823,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1C/C(=C\c5ccncc5)/C2=O)O,5.199,inactive
703824,CCOC(=O)c1csc(n1)NC(=O)CN(C)C,4,inactive
703825,CCOC(=O)c1csc(n1)NC(=O)CN2CCCC2,4,inactive
703826,CCOC(=O)c1csc(n1)NC(=O)CN2CCCCC2,4,inactive
703827,CCOC(=O)c1csc(n1)NC(=O)CN2CCOCC2,4,inactive
703828,CCOC(=O)c1csc(n1)NC(=O)CN2CCN(CC2)C,4,inactive
703829,CCOC(=O)c1csc(n1)NC(=O)CN2CCN(CC2)c3ccccc3,4,inactive
703830,CCN(CC)CCC(=O)Nc1nc(cs1)C(=O)OCC,4.659,inactive
703831,CCOC(=O)c1csc(n1)NC(=O)CCN2CCCC2,4.105,inactive
703832,CCOC(=O)c1csc(n1)NC(=O)CCN2CCCCC2,4,inactive
703833,CCOC(=O)c1csc(n1)NC(=O)CCN2CCOCC2,4.179,inactive
703834,CCOC(=O)c1csc(n1)NC(=O)CCN2CCN(CC2)C,4.129,inactive
703835,CCOC(=O)c1csc(n1)NC(=O)CCCC#N,4,inactive
703836,CCOC(=O)c1csc(n1)NC(=O)C(C)N2CCOCC2,4,inactive
703837,CCOC(=O)c1csc(n1)NC(=O)C(C)N2CCCCC2,5.6,inactive
703838,CCOC(=O)c1csc(n1)NC(=O)C(C)N2CCCC2,,active
703849,c1cc2sc1SSc3ccc(s3)SSc4ccc(s4)SSc5ccc(s5)SS2,4,inactive
703850,CC(=O)Nc1ccc(cc1)/N=C/2\C(=C(c3c2cccc3)SC4=C(/C(=N\c5ccc(cc5)NC(=O)C)/c6c4cccc6)c7ccccc7)c8ccccc8,4.623,inactive
703855,Cc1ccc(cc1)/N=C\2/c3ccccc3C4=C(C2=O)CCC(O4)(C)C,6.56,active
703856,CC1(CCC2=C(O1)c3ccccc3/C(=N/c4ccc(cc4)OC)/C2=O)C,6.029,active
703857,CC1(CCC2=C(O1)c3ccccc3/C(=N/c4ccc(cc4)[N+](=O)[O-])/C2=O)C,4.848,inactive
703865,CC1([C@H]2CC[C@@]13CS(=O)(=O)N([C@H]3C2)C(=O)[C@@H]4[C@H](C=NN4)C(=O)OC)C,4,inactive
703866,CC1([C@H]2CC[C@@]13CS(=O)(=O)N([C@H]3C2)C(=O)[C@@H]4CCN(N4)C(=O)[C@H](Cc5ccccc5)NC(=O)OC(C)(C)C)C,4,inactive
703867,COc1cc2c(cc1NC(=O)c3ccccc3)c4c(n2S(=O)(=O)c5ccccc5)CCN(C4)S(=O)(=O)c6ccccc6,4,inactive
703868,CC(C)c1cccc(c1OS(=O)(=O)NC(=O)OC(C(F)(F)F)C(F)(F)F)C(C)C,4.444,inactive
703871,c1c2cc(c(c1-c3cc(cc(c3O)Cl)/C=C\c4c(cc(c(c4Cl)O)-c5cc(c(c(c5CC2)Cl)O)Cl)Cl)O)Cl,5.408,inactive
703873,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C/C(=N/OC(=O)c5cccc6c5nc7ccccc7c6)/CC[C@H]34,4.353,inactive
703874,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C/C(=N/NC(=O)c5cccc6c5nc7ccccc7c6)/CC[C@H]34,4.414,inactive
703875,CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=C/C(=N/OC(=O)c5cccc6c5nc7ccccc7c6)/CC[C@]34C)C,4.168,inactive
703876,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#C)O)OC(=O)c5cccc6c5nc7ccccc7c6,5.258,inactive
703878,COc1c(cc2c3c1nccc3NC=C2)O,4.761,inactive
703879,COc1ccc(cc1)OC/C(=N/NC(=O)c2ccncc2)/N,,active
703880,c1cc(ccc1OC/C(=N/NC(=O)c2ccncc2)/N)Cl,,active
703881,CC(=O)Nc1ccc(cc1)OC/C(=N/NC(=O)c2ccncc2)/N,,active
703882,c1ccc(cc1)OC/C(=N/NC(=O)c2ccncc2)/N=C/c3ccncc3,,active
703883,c1ccc(c(c1)OC/C(=N/NC(=O)c2ccncc2)/N=C/c3ccncc3)Cl,,active
703884,c1cc(cc(c1)Cl)OC/C(=N/NC(=O)c2ccncc2)/N=C/c3ccncc3,,active
703885,c1cc(ccc1OC/C(=N/NC(=O)c2ccncc2)/N=C/c3ccncc3)Cl,,active
703886,COc1ccccc1OC/C(=N/NC(=O)c2ccncc2)/N=C/c3ccncc3,,active
703887,COc1cccc(c1)OC/C(=N/NC(=O)c2ccncc2)/N=C/c3ccncc3,,active
703888,COc1ccc(cc1)OC/C(=N/NC(=O)c2ccncc2)/N=C/c3ccncc3,,active
703889,c1cc(ccc1[N+](=O)[O-])OC/C(=N/NC(=O)c2ccncc2)/N=C/c3ccncc3,,active
703890,c1ccc(cc1)OC/C(=N/NC(=O)c2ccncc2)/N=C/c3cccnc3,,active
703891,c1ccc(c(c1)OC/C(=N/NC(=O)c2ccncc2)/N=C/c3cccnc3)Cl,,active
703892,c1cc(cc(c1)Cl)OC/C(=N/NC(=O)c2ccncc2)/N=C/c3cccnc3,,active
703893,c1cc(cnc1)/C=N/C(=N\NC(=O)c2ccncc2)/COc3ccc(cc3)Cl,,active
703894,COc1ccccc1OC/C(=N/NC(=O)c2ccncc2)/N=C/c3cccnc3,,active
703895,COc1cccc(c1)OC/C(=N/NC(=O)c2ccncc2)/N=C/c3cccnc3,,active
703896,COc1ccc(cc1)OC/C(=N/NC(=O)c2ccncc2)/N=C/c3cccnc3,,active
703897,CCOC(=O)/C(=C(/N)\N1CCCC1)/C(=O)Nc2ccc(cc2)Cl,,active
703898,CCOC(=O)/C(=C(/N)\N1CCCC1)/C(=O)Nc2cccc(c2)Cl,,active
703899,CCOC(=O)/C(=C(/N)\N1CCCC1)/C(=O)Nc2ccc(cc2)F,,active
703900,CCOC(=O)/C(=C(/N)\N1CCCC1)/C(=O)Nc2cccc(c2)C(F)(F)F,,active
703901,CCOC(=O)/C(=C(/N)\N1CCOCC1)/C(=O)Nc2ccc(cc2)Cl,,active
703902,CCOC(=O)/C(=C(/N)\N1CCOCC1)/C(=O)Nc2ccc(cc2)F,,active
703903,CCOC(=O)/C(=C(/N)\N1CCOCC1)/C(=O)Nc2cccc(c2)Cl,,active
703904,CCOC(=O)/C(=C(/N)\N1CCOCC1)/C(=O)Nc2cccc(c2)C(F)(F)F,,active
703905,CCOC(=O)/C(=C(/N)\N1CCOCC1)/C(=O)NC(C)C,,active
703906,c1cc(ccc1n2c(=O)cc([nH]c2=O)N3CCCC3)Cl,,active
703907,c1cc(ccc1n2c(=O)cc([nH]c2=O)N3CCCC3)F,,active
703908,c1cc(cc(c1)Cl)n2c(=O)cc([nH]c2=O)N3CCCC3,,active
703909,c1cc(cc(c1)n2c(=O)cc([nH]c2=O)N3CCCC3)C(F)(F)F,,active
703910,c1cc(ccc1n2c(=O)cc([nH]c2=O)N3CCOCC3)F,,active
703911,c1cc(cc(c1)Cl)n2c(=O)cc([nH]c2=O)N3CCOCC3,,active
703912,CCOC(=O)c1c(ncn(c1=O)c2cccc(c2)Cl)N3CCOCC3,,active
703980,CC(=O)Oc1ccc(cc1OC(=O)C)/C=C/C(=O)NC(COC(=O)/C=C/c2ccc(c(c2)OC(=O)C)OC(=O)C)C(=O)OC,4.745,inactive
703981,CC(=O)Oc1ccc(cc1OC(=O)C)/C=C/C(=O)N[C@H](COC(=O)/C=C/c2ccc(c(c2)OC(=O)C)OC(=O)C)C(=O)OC,5.071,inactive
703982,CC(=O)Oc1ccc(cc1OC(=O)C)/C=C/C(=O)N[C@@H](COC(=O)/C=C/c2ccc(c(c2)OC(=O)C)OC(=O)C)C(=O)OC,,active
703983,CC(=O)Oc1ccc(cc1OC(=O)C)/C=C/C(=O)NC[C@@H](C(=O)OC)NC(=O)/C=C/c2ccc(c(c2)OC(=O)C)OC(=O)C,4,inactive
703990,CCOc1cc2c(cc1OC(=O)C)C(=O)CC[C@@H]3[C@@H]2CC[C@]4(C3CC[C@@H]4OC(=O)C)C,4,inactive
704065,C[C@@H]1CCC2[C@H](C(O[C@H]3[C@@]24[C@H]1CC[C@](O3)(O4)C)OCCOC5[C@@H](C6CC[C@H]([C@H]7[C@]68[C@H](O5)O[C@](O8)(CC7)C)C)C)C,4.492,inactive
704066,CCOP(=O)(CC[Se][C@@H]1CC(=O)O[C@H](CCC/C=C/[C@@H]2C[C@@H](C[C@H]2[C@@H]1O)O)C)OCC,6.284,active
704077,c1cc(ncc1[N+](=O)[O-])Sc2c3c([nH]cn3)nc(n2)N,5.461,inactive
704079,CC1(C(=O)[C@H]([C@@H]2N1CCc3c2cc(c(c3)OC)OC)C#N)C,4,inactive
704080,Cc1c2ccccc2n(c1c3c(c4ccccc4n3S(=O)(=O)c5ccccc5)C)S(=O)(=O)c6ccccc6,4.748,inactive
704081,Cc1c2ccccc2n3c1-c4ccccc4S3(=O)=O,4,inactive
704082,c1ccc(cc1)N2C(=Nc3ccncc3S2(=O)=O)NCc4cccc5c4cccc5,4,inactive
704083,COc1ccccc1CNC2=Nc3ccncc3S(=O)(=O)N2c4ccccc4,4.033,inactive
704084,c1ccc(cc1)[C@H]2[C@H](C(=O)C(S2)c3[nH]c4ccccc4n3)C#N,4.541,inactive
704085,CN(C)c1ccc(cc1)/C(=C(/C(=C(/C(=C(/c2ccc(cc2)Br)\F)/F)\F)/F)\F)/F,5.301,inactive
704086,Cc1ccc(cc1)S(=O)(=O)N(CC=C)C2CC(=O)N2CC=C,4.083,inactive
704087,CCOC(=O)[C@H](Cc1ccc(cc1)O)/N=C\2/[C@H]3CCC[C@@]2([C@@](C3)(C)[N+](=O)[O-])O,4,inactive
704088,C1CCC(=O)[C@@]2(CC1)C3=NOC[C@@H]3CS2,5.026,inactive
704089,CC(C)C(=O)[C@@]1(C2=NCC[C@@H]2CS1)C,4.246,inactive
704090,CC(CS(=O)(=O)c1c(cc(nn1)OC)C(C)O)O,4.361,inactive
704095,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2)N(C)C)\N=N/c3ccccc3,4.45,inactive
704096,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2)N(C)C)\N=N/c3cccc(c3)C,4,inactive
704097,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2)N(C)C)\N=N/c3ccc(cc3)C,4.748,inactive
704098,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2)N(C)C)\N=N/c3ccccc3Cl,4.743,inactive
704099,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2)N(C)C)\N=N/c3cccc(c3)OC,4.204,inactive
704100,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2)N(C)C)\N=N/c3ccc(cc3)OC,4.637,inactive
704101,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2)N(C)C)\N=N/c3ccccc3[N+](=O)[O-],4.473,inactive
704102,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2)N(C)C)\N=N/c3cccc(c3)[N+](=O)[O-],,active
704103,Cc1ccc(cc1)C(=O)N/N=C(/c2ccc(cc2)N(C)C)\N=N/c3ccccc3C(=O)O,,active
704104,Cc1c(sc2c1c(=O)n3c(n2)n4c(=O)c5c(c(sc5nc4s3)C)C)C,4.123,inactive
704105,C1CCc2c(c3c(s2)nc4n5c(=O)c6c7c(sc6nc5sn4c3=O)CCCC7)C1,4.588,inactive
704106,c1ccc2c(c1)nc3n2sc4n3c5ccccc5n4,4,inactive
704107,CC1CCOc2ccc(cc2)/C=N\c3ccc(cc3)-c4ccc(cc4)/N=C\c5ccc(cc5)OCC1,4,inactive
704108,c1cc(nc(c1)C(=O)NC(=O)N)CNc2ccc(cc2)C(=O)N[C@@H](CCC(=O)O)C(=O)O,4,inactive
704113,c1c2c(cs1)C(=O)CC2N,,active
704114,COc1ccc2c(c1)C(=C(C2=O)Cc3ccncc3)N,,active
704115,c1c2c(c(s1)Cl)C(CC2=O)N,,active
704116,c1c2c(cs1)C(=O)C=C2,,active
704117,C1=CC(=O)c2c1c(sc2I)I,5.398,inactive
704118,C1C(c2c(c(sc2Br)Br)C1N)N,4.226,inactive
